id;Time;Post1;Post2;Difference;Frequency;Amplitude;Duration
1947190;1571816167369;2;1;25871.25;9356.70;17.16;5.43
1947191;1571816167381;4;2;-8884.96;9356.50;9.08;5.68
1947192;1571816167381;4;1;16983.72;9356.50;9.08;5.68
1947193;1571816167381;2;1;25868.25;9356.60;17.04;5.63
1947197;1571816167381;4;2;-8881.96;9356.50;10.30;5.76
1947198;1571816167381;4;1;16980.72;9356.50;10.30;5.76
1947199;1571816167381;2;1;25862.25;9356.62;20.89;5.63
1947200;1571816167393;4;2;-8869.97;9356.70;3.91;5.50
1947201;1571816167393;4;1;16986.72;9356.70;3.91;5.50
1947202;1571816167393;2;1;25856.26;9356.58;20.66;5.64
1947205;1571816167393;4;2;-8866.97;9356.67;3.46;5.27
1947206;1571816167393;4;1;16980.72;9356.67;3.46;5.27
1947207;1571816167393;2;1;25847.26;9356.56;20.42;5.66
1947221;1571816167477;2;1;25877.24;9356.71;15.51;5.12
1947247;1571816167573;2;1;25874.24;9356.76;16.31;5.10
1947248;1571816167573;4;2;-8768.04;9356.73;0.17;2.19
1947249;1571816167573;4;1;17109.63;9356.73;0.17;2.19
1947250;1571816167573;2;1;25877.24;9356.73;15.37;5.17
1948858;1571816171029;2;1;26111.08;9356.70;14.31;3.94
1948861;1571816171029;2;1;25925.21;9356.76;14.93;4.55
1949033;1571816171413;2;1;25868.25;9356.68;17.50;5.50
1949035;1571816171413;4;2;-8636.13;9356.72;0.66;1.64
1949036;1571816171413;4;1;17241.54;9356.72;0.66;1.64
1949037;1571816171413;2;1;25877.24;9356.67;19.12;5.40
1949082;1571816171509;4;2;-8732.06;9356.73;0.66;3.73
1949083;1571816171509;4;1;17172.59;9356.73;0.66;3.73
1949084;1571816171509;2;1;25904.22;9356.72;15.78;5.08
1949091;1571816171509;2;1;25931.20;9356.69;15.51;4.94
1949145;1571816171605;2;1;26147.06;9356.77;13.98;2.30
1949149;1571816171605;2;1;25886.24;9356.70;16.44;5.27
1949168;1571816171677;2;1;26386.89;9356.71;14.90;4.10
1949169;1571816171677;2;1;26512.80;9356.69;15.59;3.90
1949171;1571816171689;4;2;-8866.97;9356.66;3.41;5.41
1949172;1571816171689;4;1;17007.70;9356.66;3.41;5.41
1949173;1571816171689;2;1;25874.24;9356.66;19.66;5.44
1949176;1571816171689;4;2;-8860.97;9356.72;3.86;5.11
1949177;1571816171689;4;1;17004.70;9356.72;3.86;5.11
1949178;1571816171689;2;1;25865.25;9356.66;20.50;5.54
1949181;1571816171701;4;2;-8872.96;9356.60;8.13;5.61
1949182;1571816171701;4;1;16995.71;9356.60;8.13;5.61
1949183;1571816171701;2;1;25868.25;9356.53;29.39;5.70
1949185;1571816171701;4;2;-8872.96;9356.61;11.10;5.47
1949186;1571816171701;4;1;17001.71;9356.61;11.10;5.47
1949187;1571816171701;2;1;25874.24;9356.65;31.45;5.40
1949196;1571816171713;4;2;-8872.96;9356.67;7.43;5.54
1949197;1571816171713;4;1;16965.73;9356.67;7.43;5.54
1949198;1571816171713;2;1;25838.27;9356.65;27.74;5.52
1949200;1571816171713;4;2;-8875.96;9356.53;7.99;5.71
1949201;1571816171713;4;1;16983.72;9356.53;7.99;5.71
1949202;1571816171713;2;1;25859.25;9356.63;27.56;5.55
1949239;1571816171773;4;1;17007.70;9356.64;3.23;5.39
1949240;1571816171773;4;1;17016.70;9356.72;1.70;5.27
1949241;1571816171785;4;2;-8911.94;9356.57;8.82;5.65
1949242;1571816171785;4;1;16992.71;9356.57;8.82;5.65
1949243;1571816171785;4;3;-1147.06;9356.57;8.82;5.65
1949244;1571816171785;4;1;16992.71;9356.62;6.69;5.55
1949245;1571816171785;4;3;-916.22;9356.62;6.69;5.55
1949247;1571816171797;4;2;-9205.73;9356.75;5.12;5.38
1949248;1571816171797;4;3;-688.37;9356.75;5.12;5.38
1949249;1571816171797;2;3;8508.11;9356.67;13.98;1.73
1949251;1571816171797;4;2;-8531.20;9356.72;0.97;3.92
1949252;1571816171797;4;3;-340.61;9356.72;0.97;3.92
1949253;1571816171797;2;3;8181.33;9356.69;18.04;5.44
1949275;1571816171881;4;1;17034.68;9356.80;0.34;2.22
1949277;1571816171893;4;2;-8875.96;9356.67;4.23;5.46
1949278;1571816171893;4;1;16992.71;9356.67;4.23;5.46
1949279;1571816171893;4;3;-691.37;9356.67;4.23;5.46
1949282;1571816171893;4;2;-8893.95;9356.67;4.44;5.46
1949283;1571816171893;4;1;16986.72;9356.67;4.44;5.46
1949284;1571816171893;4;3;-697.37;9356.67;4.44;5.46
1949399;1571816172277;2;1;25931.20;9356.74;15.22;4.91
1949621;1571816172853;4;2;-8528.20;9356.67;0.33;2.30
1950191;1571816174473;4;1;17016.70;9356.74;1.73;5.22
1950192;1571816174473;4;1;17136.61;9356.75;0.98;4.33
1950198;1571816174485;4;2;-8522.21;9356.71;0.33;3.48
1950199;1571816174485;4;1;17367.45;9356.71;0.33;3.48
1950200;1571816174485;2;1;25889.23;9356.70;16.44;5.39
1950303;1571816174869;4;1;17028.69;9356.71;1.27;5.04
1950304;1571816174869;4;3;-709.36;9356.71;1.27;5.04
1950315;1571816174881;4;2;-8780.03;9356.74;1.84;4.73
1950344;1571816174941;4;1;17022.69;9356.60;3.46;5.59
1950345;1571816174941;4;1;17025.69;9356.72;3.12;5.28
1950346;1571816174953;4;2;-8875.96;9356.63;11.50;5.49
1950347;1571816174953;4;1;17013.70;9356.63;11.50;5.49
1950348;1571816174953;2;1;25889.23;9356.64;16.81;5.49
1950350;1571816174953;4;2;-8878.96;9356.39;10.32;5.80
1950351;1571816174953;4;1;17004.70;9356.39;10.32;5.80
1950352;1571816174953;2;1;25883.24;9356.72;16.18;4.97
1950357;1571816174965;4;2;-8860.97;9356.64;6.52;5.46
1950358;1571816174965;4;1;17019.69;9356.64;6.52;5.46
1950359;1571816174965;2;1;25880.24;9356.58;27.77;5.60
1950361;1571816174965;4;2;-8869.97;9356.56;13.81;5.65
1950362;1571816174965;4;1;17010.70;9356.56;13.81;5.65
1950363;1571816174965;2;1;25880.24;9356.54;28.80;5.66
1950370;1571816174977;4;2;-8878.96;9356.45;9.71;5.75
1950377;1571816174977;4;2;-8878.96;9356.43;10.35;5.76
1950378;1571816174977;4;1;16983.72;9356.43;10.35;5.76
1950379;1571816174977;2;1;25862.25;9356.64;26.95;5.54
1950380;1571816174989;4;2;-8741.06;9356.72;0.97;4.59
1950382;1571816174989;4;2;-8762.04;9356.76;1.12;4.82
1950387;1571816175049;4;1;17010.70;9356.54;6.19;5.66
1950388;1571816175049;4;1;17010.70;9356.67;6.44;5.45
1950389;1571816175061;4;2;-8887.95;9356.51;8.33;5.70
1950390;1571816175061;4;1;17007.70;9356.51;8.33;5.70
1950391;1571816175061;2;1;25895.23;9356.72;17.50;5.25
1950396;1571816175061;4;2;-8875.96;9356.53;8.58;5.68
1950397;1571816175061;4;1;17010.70;9356.53;8.58;5.68
1950398;1571816175061;2;1;25886.24;9356.64;18.84;5.54
1950399;1571816175073;4;2;-8875.96;9356.68;3.46;5.33
1950402;1571816175073;4;2;-8875.96;9356.69;2.63;5.38
1950427;1571816175145;4;1;17097.64;9356.72;1.29;4.33
1950429;1571816175145;4;1;17175.59;9356.74;1.14;4.17
1950430;1571816175157;4;2;-8836.99;9356.73;2.37;5.05
1950431;1571816175157;4;1;17016.70;9356.73;2.37;5.05
1950432;1571816175157;2;1;25853.26;9356.72;15.92;5.27
1950452;1571816175241;4;1;17019.69;9356.73;0.98;4.29
1950456;1571816175241;4;1;17010.70;9356.70;1.14;5.09
1950457;1571816175253;4;2;-8875.96;9356.73;3.46;5.35
1950458;1571816175253;4;1;17010.70;9356.73;3.46;5.35
1950459;1571816175253;2;1;25886.24;9356.65;17.50;5.53
1950472;1571816175253;4;2;-8863.97;9356.70;3.12;5.36
1950473;1571816175253;4;1;17007.70;9356.70;3.12;5.36
1950474;1571816175253;2;1;25871.25;9356.66;17.83;5.51
1950643;1571816175637;4;2;-8753.05;9356.73;0.33;4.13
1950648;1571816175637;4;2;-8798.02;9356.76;0.81;4.67
1950994;1571816176597;4;2;-8552.19;9356.74;0.81;3.68
1951002;1571816176597;4;2;-8579.17;9356.73;0.33;4.01
1951084;1571816176789;2;1;25877.24;9356.72;16.05;5.33
1951086;1571816176789;2;1;25874.24;9356.73;15.78;5.03
1951956;1571816178805;4;2;-8863.97;9356.77;2.75;5.27
1951963;1571816178805;4;2;-8869.97;9356.75;3.12;5.32
1952139;1571816179177;4;1;17022.69;9356.72;1.87;5.22
1952142;1571816179177;4;1;17034.68;9356.71;2.92;5.06
1952143;1571816179189;4;2;-8872.96;9356.72;5.22;5.42
1952144;1571816179189;4;1;17010.70;9356.72;5.22;5.42
1952145;1571816179189;2;1;25883.24;9356.63;17.50;5.49
1952152;1571816179189;4;2;-8866.97;9356.59;5.03;5.55
1952153;1571816179189;4;1;16989.71;9356.59;5.03;5.55
1952154;1571816179189;2;1;25856.26;9356.69;17.04;5.37
1952203;1571816179273;4;1;17721.21;9356.66;0.51;1.81
1952206;1571816179273;4;1;17352.46;9356.69;0.51;0.75
1952217;1571816179285;4;2;-8911.94;9356.74;2.75;5.31
1952224;1571816179285;4;2;-8851.98;9356.74;2.63;5.32
1952260;1571816179369;4;2;-8893.95;9356.62;6.28;5.51
1952261;1571816179369;4;1;17022.69;9356.62;6.28;5.51
1952262;1571816179369;2;1;25916.22;9356.76;1.12;5.07
1952264;1571816179369;4;2;-8881.96;9356.68;7.31;5.54
1952265;1571816179369;4;1;17022.69;9356.68;7.31;5.54
1952266;1571816179369;2;1;25904.22;9356.73;1.70;5.04
1952277;1571816179381;4;2;-8869.97;9356.50;9.60;5.70
1952278;1571816179381;4;1;17019.69;9356.50;9.60;5.70
1952279;1571816179381;2;1;25889.23;9356.61;21.40;5.63
1952286;1571816179381;4;2;-8869.97;9356.57;9.19;5.65
1952287;1571816179381;4;1;17025.69;9356.57;9.19;5.65
1952288;1571816179381;2;1;25895.23;9356.63;20.89;5.57
1952294;1571816179393;4;2;-8872.96;9356.72;2.75;5.30
1952295;1571816179393;4;1;17019.69;9356.72;2.75;5.30
1952296;1571816179393;2;1;25892.23;9356.72;16.56;5.22
1952301;1571816179393;4;2;-8863.97;9356.66;2.50;5.46
1952302;1571816179393;4;1;17028.69;9356.66;2.50;5.46
1952303;1571816179393;2;1;25892.23;9356.72;16.81;5.23
1952342;1571816179441;2;1;26003.16;9356.71;17.04;5.02
1952343;1571816179441;2;1;25982.17;9356.70;17.61;5.04
1952345;1571816179453;4;2;-8905.94;9356.57;9.37;5.65
1952346;1571816179453;4;1;17022.69;9356.57;9.37;5.65
1952347;1571816179453;2;1;25928.21;9356.69;0.33;4.61
1952348;1571816179453;4;2;-8893.95;9356.43;9.88;5.77
1952349;1571816179453;4;1;17022.69;9356.43;9.88;5.77
1952350;1571816179453;2;1;25916.22;9356.68;1.12;4.56
1952353;1571816179465;4;2;-8866.97;9356.55;15.48;5.69
1952354;1571816179465;4;1;17022.69;9356.55;15.48;5.69
1952355;1571816179465;2;1;25889.23;9356.61;21.04;5.63
1952357;1571816179465;4;2;-8866.97;9356.54;14.96;5.68
1952358;1571816179465;4;1;17025.69;9356.54;14.96;5.68
1952359;1571816179465;2;1;25892.23;9356.72;19.92;5.27
1952363;1571816179477;4;2;-8869.97;9356.55;15.95;5.68
1952364;1571816179477;4;1;17022.69;9356.55;15.95;5.68
1952365;1571816179477;2;1;25892.23;9356.60;28.77;5.62
1952368;1571816179477;4;2;-8869.97;9356.56;14.51;5.63
1952369;1571816179477;4;1;17025.69;9356.56;14.51;5.63
1952370;1571816179477;2;1;25895.23;9356.61;27.02;5.55
1952374;1571816179489;4;2;-8860.97;9356.57;6.11;5.56
1952375;1571816179489;4;1;16986.72;9356.57;6.11;5.56
1952376;1571816179489;2;1;25847.26;9356.64;21.75;5.59
1952384;1571816179489;4;2;-8866.97;9356.69;5.49;5.37
1952415;1571816179561;4;1;17007.70;9356.73;4.19;5.27
1952417;1571816179561;4;2;-9412.59;9356.67;5.93;5.55
1952418;1571816179561;4;1;17007.70;9356.67;5.93;5.55
1952419;1571816179561;2;1;26419.87;9356.69;0.33;2.72
1952420;1571816179573;4;2;-8872.96;9356.59;8.06;5.65
1952421;1571816179573;4;1;17016.70;9356.59;8.06;5.65
1952422;1571816179573;2;1;25889.23;9356.69;20.18;5.45
1952426;1571816179573;4;2;-8872.96;9356.60;7.43;5.62
1952427;1571816179573;4;1;17022.69;9356.60;7.43;5.62
1952428;1571816179573;2;1;25895.23;9356.70;18.04;5.44
1952476;1571816179657;4;2;-8878.96;9356.50;8.43;5.73
1952479;1571816179669;4;2;-8875.96;9356.56;8.46;5.63
1952480;1571816179669;4;3;-811.29;9356.56;8.46;5.63
1952481;1571816179669;2;3;8055.42;9356.65;19.48;5.58
1952498;1571816179669;4;2;-8872.96;9356.66;6.91;5.53
1952499;1571816179669;4;3;-802.29;9356.66;6.91;5.53
1952500;1571816179669;2;3;8061.42;9356.70;17.50;5.38
1952549;1571816179753;4;2;-8998.88;9356.62;5.67;5.55
1952550;1571816179753;4;1;17025.69;9356.62;5.67;5.55
1952551;1571816179753;2;1;26024.14;9356.69;0.17;1.78
1952554;1571816179753;4;2;-9070.83;9356.66;5.58;5.43
1952555;1571816179753;4;1;17025.69;9356.66;5.58;5.43
1952564;1571816179765;4;2;-8866.97;9356.62;6.83;5.52
1952565;1571816179765;4;1;16986.72;9356.62;6.83;5.52
1952566;1571816179765;2;1;25853.26;9356.68;20.50;5.43
1952576;1571816179765;4;2;-8875.96;9356.65;6.11;5.55
1952577;1571816179765;4;1;16713.90;9356.65;6.11;5.55
1952578;1571816179765;2;1;25589.44;9356.69;20.34;5.40
1952630;1571816179849;4;1;17889.09;9356.74;0.51;1.71
1952632;1571816179861;4;1;17061.66;9356.71;0.97;4.71
1952728;1571816180053;2;1;25916.22;9356.72;14.78;4.40
1952738;1571816180053;4;2;-8866.97;9356.69;3.00;5.31
1952739;1571816180053;4;1;16890.78;9356.69;3.00;5.31
1952740;1571816180053;2;1;25757.33;9356.70;17.61;5.28
1953602;1571816181973;4;2;-8992.88;9356.69;3.58;5.11
1953603;1571816181973;4;1;17034.45;9356.69;3.58;5.11
1953604;1571816181973;2;1;26027.14;9356.69;14.31;3.71
1953608;1571816181973;4;2;-8950.91;9356.67;3.58;5.49
1953609;1571816181973;4;1;17031.45;9356.67;3.58;5.49
1953610;1571816181973;2;1;25982.17;9356.71;14.93;4.62
1953707;1571816182153;4;1;17037.45;9356.58;6.61;5.59
1953708;1571816182153;4;1;17040.45;9356.68;5.67;5.33
1953709;1571816182165;4;2;-8872.96;9356.68;5.49;5.44
1953710;1571816182165;4;1;17034.45;9356.68;5.49;5.44
1953711;1571816182165;2;1;25907.22;9356.68;17.39;5.21
1953717;1571816182165;4;2;-8866.97;9356.72;2.11;4.89
1953718;1571816182165;4;1;17043.44;9356.72;2.11;4.89
1953719;1571816182165;2;1;25910.22;9356.69;15.65;5.33
1953771;1571816182249;4;1;17019.46;9356.45;6.44;5.70
1953772;1571816182261;4;2;-8875.96;9356.56;8.39;5.64
1953773;1571816182261;4;1;16986.48;9356.56;8.39;5.64
1953774;1571816182261;2;1;25862.25;9356.61;19.12;5.41
1953775;1571816182261;4;2;-8872.96;9356.58;7.65;5.63
1953776;1571816182261;4;1;17016.46;9356.58;7.65;5.63
1953777;1571816182261;2;1;25889.23;9356.60;17.94;5.55
1953836;1571816182345;4;1;17082.42;9356.80;0.17;0.79
1953839;1571816182357;4;2;-8878.96;9356.64;5.03;5.47
1953841;1571816182357;4;2;-8872.96;9356.66;6.35;5.54
1953842;1571816182357;4;1;16845.58;9356.66;6.35;5.54
1953843;1571816182357;2;1;25718.35;9356.72;17.04;5.41
1953885;1571816182441;4;1;17025.46;9356.69;3.52;5.32
1953886;1571816182441;4;1;17013.46;9356.64;5.48;5.45
1953890;1571816182453;4;2;-8878.96;9356.53;10.04;5.71
1953891;1571816182453;4;1;16695.68;9356.53;10.04;5.71
1953892;1571816182453;4;3;-844.27;9356.53;10.04;5.71
1953898;1571816182453;4;2;-8866.97;9356.69;11.60;5.44
1953899;1571816182453;4;1;17016.46;9356.69;11.60;5.44
1953900;1571816182453;4;3;-835.27;9356.69;11.60;5.44
1953901;1571816182465;4;2;-8893.95;9356.63;3.80;5.51
1953906;1571816182465;4;2;-8872.96;9356.63;4.54;5.50
1953927;1571816182537;4;1;17040.45;9356.68;10.83;5.38
1953929;1571816182537;4;2;-8905.94;9356.68;11.13;5.42
1953930;1571816182537;4;1;17037.45;9356.68;11.13;5.42
1953931;1571816182537;2;1;25943.20;9356.72;0.81;4.97
1953938;1571816182549;4;2;-8854.98;9356.69;12.33;5.45
1953939;1571816182549;4;1;17028.45;9356.69;12.33;5.45
1953940;1571816182549;2;1;25883.24;9356.55;22.28;5.70
1953945;1571816182549;4;2;-8869.97;9356.57;9.37;5.67
1953946;1571816182549;4;3;-958.19;9356.57;9.37;5.67
1953947;1571816182549;2;3;7902.53;9356.60;21.95;5.63
1953997;1571816182621;4;1;17038.24;9356.62;6.02;5.59
1953999;1571816182633;4;2;-8866.97;9356.60;17.31;5.50
1954000;1571816182633;4;1;17032.24;9356.60;17.31;5.50
1954001;1571816182633;2;1;25901.23;9356.69;19.83;5.39
1954002;1571816182633;4;2;-8860.97;9356.62;18.19;5.54
1954003;1571816182633;4;1;17035.24;9356.62;18.19;5.54
1954004;1571816182633;2;1;25898.23;9356.64;21.18;5.48
1954005;1571816182645;4;2;-8869.97;9356.60;20.37;5.63
1954006;1571816182645;4;1;17032.24;9356.60;20.37;5.63
1954007;1571816182645;2;1;25904.22;9356.63;31.38;5.41
1954015;1571816182645;4;2;-8869.97;9356.57;20.27;5.64
1954016;1571816182645;4;1;17029.25;9356.57;20.27;5.64
1954017;1571816182645;2;1;25901.23;9356.66;31.86;5.45
1954019;1571816182657;4;2;-8810.01;9356.68;3.05;4.85
1954020;1571816182657;4;1;17083.21;9356.68;3.05;4.85
1954021;1571816182657;2;1;25895.23;9356.64;26.40;5.53
1954023;1571816182657;4;2;-8813.01;9356.69;2.28;5.12
1954024;1571816182657;4;1;17086.21;9356.69;2.28;5.12
1954025;1571816182657;2;1;25901.23;9356.63;25.47;5.45
1954093;1571816182729;4;2;-9373.62;9356.53;8.50;5.70
1954094;1571816182729;4;1;17035.24;9356.53;8.50;5.70
1954097;1571816182729;4;2;-8998.88;9356.56;8.50;5.66
1954098;1571816182729;4;1;17029.25;9356.56;8.50;5.66
1954099;1571816182729;2;1;26030.14;9356.73;0.81;4.54
1954106;1571816182741;4;2;-8866.97;9356.59;8.26;5.63
1954107;1571816182741;4;1;17029.25;9356.59;8.26;5.63
1954108;1571816182741;2;1;25898.23;9356.69;20.66;5.51
1954115;1571816182741;4;2;-8866.97;9356.57;5.67;5.61
1954116;1571816182741;4;1;17035.24;9356.57;5.67;5.61
1954117;1571816182741;2;1;25904.22;9356.61;19.03;5.52
1954152;1571816182825;4;1;17044.24;9356.70;2.92;5.31
1954153;1571816182825;4;1;17062.22;9356.71;2.14;4.94
1954155;1571816182837;4;2;-8893.95;9356.77;2.87;5.16
1954156;1571816182837;4;1;17041.24;9356.77;2.87;5.16
1954157;1571816182837;2;1;25937.20;9356.75;14.47;4.85
1954161;1571816182837;4;2;-9313.66;9356.72;2.75;5.11
1954162;1571816182837;4;1;17086.21;9356.72;2.75;5.11
1954163;1571816182837;2;1;26401.88;9356.68;14.14;2.85
1954201;1571816182921;4;1;17152.16;9356.75;1.29;4.50
1954205;1571816182933;4;2;-8986.88;9356.72;2.75;5.42
1954206;1571816182933;4;1;17035.24;9356.72;2.75;5.42
1954207;1571816182933;2;1;26024.14;9356.74;14.47;4.64
1954209;1571816182933;4;1;17053.23;9356.71;2.24;5.33
1954336;1571816183317;4;1;17116.19;9356.79;0.81;4.67
1954340;1571816183317;4;1;17439.96;9356.77;0.33;3.55
1954959;1571816184661;4;2;-8810.01;9356.73;1.41;4.93
1954970;1571816184661;4;2;-8935.92;9356.78;1.12;4.86
1955966;1571816186869;4;1;16896.88;9356.70;2.24;5.45
1955986;1571816186953;4;1;17049.77;9356.75;3.29;5.29
1955987;1571816186965;4;2;-8872.96;9356.69;4.54;5.38
1955988;1571816186965;4;1;17052.77;9356.69;4.54;5.38
1955989;1571816186965;2;1;25928.21;9356.73;15.22;5.14
1955997;1571816186965;4;2;-8896.95;9356.70;4.33;5.34
1955998;1571816186965;4;1;17040.78;9356.70;4.33;5.34
1955999;1571816186965;2;1;25940.20;9356.74;15.37;5.15
1956035;1571816187049;4;1;17052.77;9356.76;2.14;4.94
1956037;1571816187061;4;1;17061.77;9356.71;1.41;5.11
1956041;1571816187061;4;1;17370.55;9356.75;0.66;3.83
1956103;1571816187145;4;2;-9379.61;9356.62;8.76;5.60
1956104;1571816187145;4;1;17055.77;9356.62;8.76;5.60
1956105;1571816187145;2;1;26437.85;9356.74;0.33;1.97
1956106;1571816187145;4;2;-9004.87;9356.50;9.66;5.75
1956107;1571816187145;4;1;17055.77;9356.50;9.66;5.75
1956108;1571816187145;2;1;26063.11;9356.74;0.66;4.46
1956113;1571816187157;4;2;-8857.97;9356.66;12.62;5.53
1956114;1571816187157;4;1;17061.77;9356.66;12.62;5.53
1956115;1571816187157;2;1;25922.21;9356.63;22.15;5.59
1956119;1571816187157;4;2;-8854.98;9356.66;12.33;5.51
1956120;1571816187157;4;1;17061.77;9356.66;12.33;5.51
1956121;1571816187157;2;1;25919.21;9356.46;22.15;5.76
1956125;1571816187169;4;2;-8810.01;9356.69;1.97;4.79
1956126;1571816187169;4;1;17106.73;9356.69;1.97;4.79
1956127;1571816187169;2;1;25919.21;9356.57;18.25;5.63
1956131;1571816187169;4;2;-8845.98;9356.74;1.41;5.17
1956132;1571816187169;4;1;17064.76;9356.74;1.41;5.17
1956133;1571816187169;2;1;25913.22;9356.61;19.66;5.64
1956158;1571816187229;4;1;17052.77;9356.64;5.94;5.58
1956159;1571816187229;4;1;17052.77;9356.66;5.76;5.49
1956160;1571816187241;4;2;-8875.96;9356.51;15.12;5.68
1956161;1571816187241;4;2;-8878.96;9356.54;15.76;5.69
1956162;1571816187241;4;1;17046.78;9356.54;15.76;5.69
1956163;1571816187241;2;1;25928.21;9356.72;17.94;5.36
1956164;1571816187241;4;1;17043.78;9356.74;16.62;5.03
1956165;1571816187253;4;2;-8863.97;9356.63;18.46;5.56
1956166;1571816187253;4;1;17055.77;9356.63;18.46;5.56
1956167;1571816187253;4;3;-988.17;9356.63;18.46;5.56
1956172;1571816187253;4;2;-8860.97;9356.65;18.21;5.54
1956173;1571816187253;4;1;17052.77;9356.65;18.21;5.54
1956174;1571816187253;4;3;-934.20;9356.65;18.21;5.54
1956176;1571816187265;4;2;-8872.96;9356.53;9.82;5.72
1956184;1571816187265;4;2;-8875.96;9356.58;8.58;5.67
1956202;1571816187337;4;1;17037.78;9356.67;4.81;5.47
1956203;1571816187337;4;1;17043.78;9356.65;6.28;5.58
1956207;1571816187349;4;2;-8884.96;9356.65;8.52;5.61
1956208;1571816187349;4;1;17037.78;9356.65;8.52;5.61
1956209;1571816187349;4;3;-895.23;9356.65;8.52;5.61
1956211;1571816187349;4;2;-8977.89;9356.61;7.92;5.65
1956212;1571816187349;4;1;17043.78;9356.61;7.92;5.65
1956213;1571816187349;4;3;-895.23;9356.61;7.92;5.65
1956218;1571816187361;4;2;-8896.95;9356.72;0.17;3.06
1956222;1571816187361;4;2;-8780.03;9356.81;0.17;1.85
1956242;1571816187433;4;1;17058.77;9356.62;5.39;5.56
1956243;1571816187433;4;1;17055.77;9356.67;5.48;5.44
1956244;1571816187445;4;2;-8872.96;9356.57;7.14;5.63
1956245;1571816187445;4;1;17049.77;9356.57;7.14;5.63
1956246;1571816187445;2;1;25925.21;9356.71;17.04;5.24
1956256;1571816187445;4;2;-8875.96;9356.53;7.36;5.68
1956257;1571816187445;4;1;17046.78;9356.53;7.36;5.68
1956258;1571816187445;2;1;25925.21;9356.64;17.39;5.44
1956264;1571816187457;4;2;-8866.97;9356.69;1.56;5.12
1956265;1571816187457;4;2;-8848.98;9356.72;2.11;5.12
1956291;1571816187529;4;1;17115.73;9356.72;1.14;4.74
1956293;1571816187529;4;1;17178.68;9356.73;1.58;4.64
1956302;1571816187541;4;1;17046.78;9356.68;4.54;5.38
1956310;1571816187541;4;2;-9115.80;9356.67;4.74;5.41
1956311;1571816187541;4;1;17049.77;9356.67;4.74;5.41
1956312;1571816187541;2;1;26168.04;9356.71;14.31;2.73
1956450;1571816187925;4;2;-8810.01;9356.72;0.81;4.42
1956451;1571816187925;4;1;17070.76;9356.72;0.81;4.42
1956452;1571816187925;2;1;25883.24;9356.68;14.78;5.06
1957407;1571816189641;4;1;17583.40;9356.64;0.34;2.43
1957408;1571816189653;4;1;16573.10;9356.69;2.24;5.25
1957414;1571816189653;4;1;16818.93;9356.68;1.97;5.07
1957516;1571816189845;4;2;-8860.97;9356.60;5.31;5.50
1957517;1571816189845;4;1;17046.78;9356.60;5.31;5.50
1957518;1571816189845;2;1;25910.22;9356.62;18.55;5.38
1957519;1571816189845;4;2;-8863.97;9356.64;4.44;5.44
1957520;1571816189845;4;1;17049.77;9356.64;4.44;5.44
1957521;1571816189845;2;1;25916.22;9356.66;16.93;5.48
1957639;1571816190121;4;1;17058.77;9356.61;7.23;5.66
1957640;1571816190121;4;1;17058.77;9356.65;6.69;5.54
1957642;1571816190133;4;2;-8866.97;9356.65;7.06;5.63
1957643;1571816190133;4;1;17046.78;9356.65;7.06;5.63
1957644;1571816190133;2;1;25916.22;9356.69;17.61;5.49
1957649;1571816190133;4;2;-8860.97;9356.68;5.76;5.50
1957650;1571816190133;4;3;-943.20;9356.68;5.76;5.50
1957651;1571816190133;2;3;7908.52;9356.74;17.50;5.29
1957696;1571816190205;4;1;17064.76;9356.69;5.94;5.50
1957698;1571816190205;4;1;17061.77;9356.66;5.94;5.59
1957700;1571816190217;4;2;-8869.97;9356.45;10.37;5.74
1957701;1571816190217;4;1;17049.77;9356.45;10.37;5.74
1957702;1571816190217;2;1;25922.21;9356.65;17.16;5.58
1957703;1571816190217;4;2;-8869.97;9356.54;7.82;5.71
1957704;1571816190217;4;1;17049.77;9356.54;7.82;5.71
1957705;1571816190217;2;1;25922.21;9356.74;16.31;5.01
1957706;1571816190229;2;1;25925.21;9356.66;19.30;5.49
1957713;1571816190229;4;1;17064.76;9356.63;7.06;5.58
1957715;1571816190241;4;1;16953.84;9356.68;6.02;5.47
1957716;1571816190241;4;2;-8968.90;9356.58;8.13;5.63
1957717;1571816190241;4;1;17037.78;9356.58;8.13;5.63
